clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path,transcript,n_keyframes,visual_ok,has_audio,has_text,has_visual,transcript,n_keyframes,visual_ok,has_audio,has_text,has_visual
7ZzbemE4QEE_038,mosei_real,0,mosei_7ZzbemE4QEE_038,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_038.mp4,data\preprocessed\features\z_at\7ZzbemE4QEE_038.pt,data\preprocessed\features\z_v\7ZzbemE4QEE_038.pt,"and neutral style, everything has to work together like",8,1,1,1,1,"and neutral style, everything has to work together like",8,1,1,1,1
7_K3F-lAv1k_000,mosei_real,0,mosei_7_K3F-lAv1k_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7_K3F-lAv1k_000.mp4,data\preprocessed\features\z_at\7_K3F-lAv1k_000.pt,data\preprocessed\features\z_v\7_K3F-lAv1k_000.pt,Hi I'm Adam and I'm studying 6th I'm in my first year at Kingston University I'm climbing,8,1,1,1,1,Hi I'm Adam and I'm studying 6th I'm in my first year at Kingston University I'm climbing,8,1,1,1,1
7eWclVCXOtk_001,mosei_real,0,mosei_7eWclVCXOtk_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7eWclVCXOtk_001.mp4,data\preprocessed\features\z_at\7eWclVCXOtk_001.pt,data\preprocessed\features\z_v\7eWclVCXOtk_001.pt,Pretty Dose presents How to Debate and Win Any Argument,1,0,1,1,1,Pretty Dose presents How to Debate and Win Any Argument,1,0,1,1,1
7eWclVCXOtk_004,mosei_real,0,mosei_7eWclVCXOtk_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7eWclVCXOtk_004.mp4,data\preprocessed\features\z_at\7eWclVCXOtk_004.pt,data\preprocessed\features\z_v\7eWclVCXOtk_004.pt,but pressure in your overall sense of discomfort. Some people go to great lengths to avoid any...,8,1,1,1,1,but pressure in your overall sense of discomfort. Some people go to great lengths to avoid any...,8,1,1,1,1
7eWclVCXOtk_006,mosei_real,0,mosei_7eWclVCXOtk_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7eWclVCXOtk_006.mp4,data\preprocessed\features\z_at\7eWclVCXOtk_006.pt,data\preprocessed\features\z_v\7eWclVCXOtk_006.pt,"you actually win an argument. Number one, keep...",8,1,1,1,1,"you actually win an argument. Number one, keep...",8,1,1,1,1
7eWclVCXOtk_007,mosei_real,0,mosei_7eWclVCXOtk_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7eWclVCXOtk_007.mp4,data\preprocessed\features\z_at\7eWclVCXOtk_007.pt,data\preprocessed\features\z_v\7eWclVCXOtk_007.pt,"Number 1. Keep your voice down. An argument is won by the person with the most compelling argument, not with the loud",8,1,1,1,1,"Number 1. Keep your voice down. An argument is won by the person with the most compelling argument, not with the loud",8,1,1,1,1
7f3ndBCx_JE_001,mosei_real,0,mosei_7f3ndBCx_JE_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7f3ndBCx_JE_001.mp4,data\preprocessed\features\z_at\7f3ndBCx_JE_001.pt,data\preprocessed\features\z_v\7f3ndBCx_JE_001.pt,Audience analysis is a crucial part in picking a great speech topic.,8,1,1,1,1,Audience analysis is a crucial part in picking a great speech topic.,8,1,1,1,1
7hSWYI99-24_000,mosei_real,0,mosei_7hSWYI99-24_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7hSWYI99-24_000.mp4,data\preprocessed\features\z_at\7hSWYI99-24_000.pt,data\preprocessed\features\z_v\7hSWYI99-24_000.pt,"Hey, good afternoon. I wanted to come in here.",8,1,1,1,1,"Hey, good afternoon. I wanted to come in here.",8,1,1,1,1
7hSWYI99-24_001,mosei_real,0,mosei_7hSWYI99-24_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7hSWYI99-24_001.mp4,data\preprocessed\features\z_at\7hSWYI99-24_001.pt,data\preprocessed\features\z_v\7hSWYI99-24_001.pt,and just bring even deeper healing to,8,1,1,1,1,and just bring even deeper healing to,8,1,1,1,1
7hSWYI99-24_002,mosei_real,0,mosei_7hSWYI99-24_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7hSWYI99-24_002.mp4,data\preprocessed\features\z_at\7hSWYI99-24_002.pt,data\preprocessed\features\z_v\7hSWYI99-24_002.pt,"to your spirit, into your mind, into your body, and he will teach us through our",8,1,1,1,1,"to your spirit, into your mind, into your body, and he will teach us through our",8,1,1,1,1
7hSWYI99-24_003,mosei_real,0,mosei_7hSWYI99-24_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7hSWYI99-24_003.mp4,data\preprocessed\features\z_at\7hSWYI99-24_003.pt,data\preprocessed\features\z_v\7hSWYI99-24_003.pt,through our past. He would teach us through experiences that we went through. I'm not that he brought on this experience.,8,1,1,1,1,through our past. He would teach us through experiences that we went through. I'm not that he brought on this experience.,8,1,1,1,1
7ifnoHhrMtA_000,mosei_real,0,mosei_7ifnoHhrMtA_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ifnoHhrMtA_000.mp4,data\preprocessed\features\z_at\7ifnoHhrMtA_000.pt,data\preprocessed\features\z_v\7ifnoHhrMtA_000.pt,"There is a school of thought that says the better you look, the more impressed audiences will be with you.",8,1,1,1,1,"There is a school of thought that says the better you look, the more impressed audiences will be with you.",8,1,1,1,1
7ifnoHhrMtA_002,mosei_real,0,mosei_7ifnoHhrMtA_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ifnoHhrMtA_002.mp4,data\preprocessed\features\z_at\7ifnoHhrMtA_002.pt,data\preprocessed\features\z_v\7ifnoHhrMtA_002.pt,The other side of the question what to wear is it's got to be comfortable.,8,1,1,1,1,The other side of the question what to wear is it's got to be comfortable.,8,1,1,1,1
7ifnoHhrMtA_005,mosei_real,0,mosei_7ifnoHhrMtA_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ifnoHhrMtA_005.mp4,data\preprocessed\features\z_at\7ifnoHhrMtA_005.pt,data\preprocessed\features\z_v\7ifnoHhrMtA_005.pt,The problem with that is what are you looking at right now? Are you looking?,8,1,1,1,1,The problem with that is what are you looking at right now? Are you looking?,8,1,1,1,1
7mb8Y2AhXIY_003,mosei_real,0,mosei_7mb8Y2AhXIY_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7mb8Y2AhXIY_003.mp4,data\preprocessed\features\z_at\7mb8Y2AhXIY_003.pt,data\preprocessed\features\z_v\7mb8Y2AhXIY_003.pt,I think the other trend I think is important is people are trusting their friends and families more than ever to refer to recommend things to them.,8,1,1,1,1,I think the other trend I think is important is people are trusting their friends and families more than ever to refer to recommend things to them.,8,1,1,1,1
7pZPQbMKGkY_000,mosei_real,0,mosei_7pZPQbMKGkY_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7pZPQbMKGkY_000.mp4,data\preprocessed\features\z_at\7pZPQbMKGkY_000.pt,data\preprocessed\features\z_v\7pZPQbMKGkY_000.pt,"Hello, my name is Kitty Lynn from the Law Offices of Lynn and Wood.",8,1,1,1,1,"Hello, my name is Kitty Lynn from the Law Offices of Lynn and Wood.",8,1,1,1,1
7pZPQbMKGkY_001,mosei_real,0,mosei_7pZPQbMKGkY_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7pZPQbMKGkY_001.mp4,data\preprocessed\features\z_at\7pZPQbMKGkY_001.pt,data\preprocessed\features\z_v\7pZPQbMKGkY_001.pt,I'm here today to discuss filing a chapter 13 case for you in order to get rid of your underwater junior mortgages.,8,1,1,1,1,I'm here today to discuss filing a chapter 13 case for you in order to get rid of your underwater junior mortgages.,8,1,1,1,1
7pZPQbMKGkY_002,mosei_real,0,mosei_7pZPQbMKGkY_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7pZPQbMKGkY_002.mp4,data\preprocessed\features\z_at\7pZPQbMKGkY_002.pt,data\preprocessed\features\z_v\7pZPQbMKGkY_002.pt,It doesn't matter if the property you own is your primary residence or your investment property.,8,1,1,1,1,It doesn't matter if the property you own is your primary residence or your investment property.,8,1,1,1,1
7pZPQbMKGkY_004,mosei_real,0,mosei_7pZPQbMKGkY_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7pZPQbMKGkY_004.mp4,data\preprocessed\features\z_at\7pZPQbMKGkY_004.pt,data\preprocessed\features\z_v\7pZPQbMKGkY_004.pt,whether they are home equity lines of credits or judgment leads.,8,1,1,1,1,whether they are home equity lines of credits or judgment leads.,8,1,1,1,1
7pZPQbMKGkY_005,mosei_real,0,mosei_7pZPQbMKGkY_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7pZPQbMKGkY_005.mp4,data\preprocessed\features\z_at\7pZPQbMKGkY_005.pt,data\preprocessed\features\z_v\7pZPQbMKGkY_005.pt,"Like I said before, the most important factor is the value of the home.",8,1,1,1,1,"Like I said before, the most important factor is the value of the home.",8,1,1,1,1
7rMLN0KKE5k_004,mosei_real,0,mosei_7rMLN0KKE5k_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_004.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_004.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_004.pt,summer. Into the black is a very political book. I don't think,8,1,1,1,1,summer. Into the black is a very political book. I don't think,8,1,1,1,1
7rMLN0KKE5k_008,mosei_real,0,mosei_7rMLN0KKE5k_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_008.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_008.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_008.pt,"Well, that's not where it ended.",8,1,1,1,1,"Well, that's not where it ended.",8,1,1,1,1
7rMLN0KKE5k_010,mosei_real,0,mosei_7rMLN0KKE5k_010,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_010.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_010.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_010.pt,and six days since we knew what the results were.,8,1,1,1,1,and six days since we knew what the results were.,8,1,1,1,1
7rMLN0KKE5k_012,mosei_real,0,mosei_7rMLN0KKE5k_012,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_012.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_012.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_012.pt,But I'm not going to let it break me.,8,1,1,1,1,But I'm not going to let it break me.,8,1,1,1,1
7rMLN0KKE5k_013,mosei_real,0,mosei_7rMLN0KKE5k_013,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_013.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_013.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_013.pt,I'm going to fight harder.,8,1,1,1,1,I'm going to fight harder.,8,1,1,1,1
7rMLN0KKE5k_014,mosei_real,0,mosei_7rMLN0KKE5k_014,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_014.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_014.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_014.pt,Partar. Writing diverse worlds where love wins and equality essential is a political act. Just as-,8,1,1,1,1,Partar. Writing diverse worlds where love wins and equality essential is a political act. Just as-,8,1,1,1,1
7rMLN0KKE5k_016,mosei_real,0,mosei_7rMLN0KKE5k_016,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_016.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_016.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_016.pt,And it's one of the politics that won today. I want you to...,8,1,1,1,1,And it's one of the politics that won today. I want you to...,8,1,1,1,1
7rMLN0KKE5k_018,mosei_real,0,mosei_7rMLN0KKE5k_018,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_018.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_018.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_018.pt,"I want you to know that even if you don't physically have politics in your book like I do, it's political. I want you to know that even if you don't physically have politics in your book like I do, it's political.",8,1,1,1,1,"I want you to know that even if you don't physically have politics in your book like I do, it's political. I want you to know that even if you don't physically have politics in your book like I do, it's political.",8,1,1,1,1
7rMLN0KKE5k_022,mosei_real,0,mosei_7rMLN0KKE5k_022,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_022.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_022.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_022.pt,"We may not be able to change the results of the election now, but we can make sure that our books create empathy. I hope...",8,1,1,1,1,"We may not be able to change the results of the election now, but we can make sure that our books create empathy. I hope...",8,1,1,1,1
7rMLN0KKE5k_028,mosei_real,0,mosei_7rMLN0KKE5k_028,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7rMLN0KKE5k_028.mp4,data\preprocessed\features\z_at\7rMLN0KKE5k_028.pt,data\preprocessed\features\z_v\7rMLN0KKE5k_028.pt,I've decided I'm going to allow myself to feel this today and then tomorrow I'm going to start fighting.,8,1,1,1,1,I've decided I'm going to allow myself to feel this today and then tomorrow I'm going to start fighting.,8,1,1,1,1
7sgAWvbLtiM_000,mosei_real,0,mosei_7sgAWvbLtiM_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7sgAWvbLtiM_000.mp4,data\preprocessed\features\z_at\7sgAWvbLtiM_000.pt,data\preprocessed\features\z_v\7sgAWvbLtiM_000.pt,Rajeev Roy has taken you through the decision matrix analysis.,8,1,1,1,1,Rajeev Roy has taken you through the decision matrix analysis.,8,1,1,1,1
7sgAWvbLtiM_001,mosei_real,0,mosei_7sgAWvbLtiM_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7sgAWvbLtiM_001.mp4,data\preprocessed\features\z_at\7sgAWvbLtiM_001.pt,data\preprocessed\features\z_v\7sgAWvbLtiM_001.pt,Did you find it interesting? In this activity you will learn how to use the decision matrix.,8,1,1,1,1,Did you find it interesting? In this activity you will learn how to use the decision matrix.,8,1,1,1,1
7sgAWvbLtiM_003,mosei_real,0,mosei_7sgAWvbLtiM_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7sgAWvbLtiM_003.mp4,data\preprocessed\features\z_at\7sgAWvbLtiM_003.pt,data\preprocessed\features\z_v\7sgAWvbLtiM_003.pt,You can do it on your computer using Microsoft Excel or with a simple paper and pen.,8,1,1,1,1,You can do it on your computer using Microsoft Excel or with a simple paper and pen.,8,1,1,1,1
7sgAWvbLtiM_004,mosei_real,0,mosei_7sgAWvbLtiM_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7sgAWvbLtiM_004.mp4,data\preprocessed\features\z_at\7sgAWvbLtiM_004.pt,data\preprocessed\features\z_v\7sgAWvbLtiM_004.pt,Your facilitator will give you two resources.,8,1,1,1,1,Your facilitator will give you two resources.,8,1,1,1,1
7sgAWvbLtiM_005,mosei_real,0,mosei_7sgAWvbLtiM_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7sgAWvbLtiM_005.mp4,data\preprocessed\features\z_at\7sgAWvbLtiM_005.pt,data\preprocessed\features\z_v\7sgAWvbLtiM_005.pt,"1, a Microsoft Excel template for the Matrix Analysis 2.",8,1,1,1,1,"1, a Microsoft Excel template for the Matrix Analysis 2.",8,1,1,1,1
7sgAWvbLtiM_006,mosei_real,0,mosei_7sgAWvbLtiM_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7sgAWvbLtiM_006.mp4,data\preprocessed\features\z_at\7sgAWvbLtiM_006.pt,data\preprocessed\features\z_v\7sgAWvbLtiM_006.pt,to a handout with instructions for this activity.,8,1,1,1,1,to a handout with instructions for this activity.,8,1,1,1,1
7sgAWvbLtiM_007,mosei_real,0,mosei_7sgAWvbLtiM_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7sgAWvbLtiM_007.mp4,data\preprocessed\features\z_at\7sgAWvbLtiM_007.pt,data\preprocessed\features\z_v\7sgAWvbLtiM_007.pt,You can also download them from Edcast.,8,1,1,1,1,You can also download them from Edcast.,8,1,1,1,1
7xiu1tAJ2d8_005,mosei_real,0,mosei_7xiu1tAJ2d8_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7xiu1tAJ2d8_005.mp4,data\preprocessed\features\z_at\7xiu1tAJ2d8_005.pt,data\preprocessed\features\z_v\7xiu1tAJ2d8_005.pt,People will use it to determine if they want to give you a chance.,8,1,1,1,1,People will use it to determine if they want to give you a chance.,8,1,1,1,1
7xiu1tAJ2d8_008,mosei_real,0,mosei_7xiu1tAJ2d8_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7xiu1tAJ2d8_008.mp4,data\preprocessed\features\z_at\7xiu1tAJ2d8_008.pt,data\preprocessed\features\z_v\7xiu1tAJ2d8_008.pt,"A CV is a longer document prepared if you have extensive teaching, research, or publishing experience.",8,1,1,1,1,"A CV is a longer document prepared if you have extensive teaching, research, or publishing experience.",8,1,1,1,1
7xiu1tAJ2d8_010,mosei_real,0,mosei_7xiu1tAJ2d8_010,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7xiu1tAJ2d8_010.mp4,data\preprocessed\features\z_at\7xiu1tAJ2d8_010.pt,data\preprocessed\features\z_v\7xiu1tAJ2d8_010.pt,Both documents include strong action words to emphasize your accomplishments.,8,1,1,1,1,Both documents include strong action words to emphasize your accomplishments.,8,1,1,1,1
7xiu1tAJ2d8_011,mosei_real,0,mosei_7xiu1tAJ2d8_011,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7xiu1tAJ2d8_011.mp4,data\preprocessed\features\z_at\7xiu1tAJ2d8_011.pt,data\preprocessed\features\z_v\7xiu1tAJ2d8_011.pt,"Use words like created, initiated, saved, accelerated, launched, strengthened or broadened.",8,1,1,1,1,"Use words like created, initiated, saved, accelerated, launched, strengthened or broadened.",8,1,1,1,1
8-Hi9NmF4rM_000,mosei_real,0,mosei_8-Hi9NmF4rM_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8-Hi9NmF4rM_000.mp4,data\preprocessed\features\z_at\8-Hi9NmF4rM_000.pt,data\preprocessed\features\z_v\8-Hi9NmF4rM_000.pt,"Nickelodeon themed birthday party games. Today's challenge, kids versus parents, the three games are,",8,1,1,1,1,"Nickelodeon themed birthday party games. Today's challenge, kids versus parents, the three games are,",8,1,1,1,1
8-Hi9NmF4rM_001,mosei_real,0,mosei_8-Hi9NmF4rM_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8-Hi9NmF4rM_001.mp4,data\preprocessed\features\z_at\8-Hi9NmF4rM_001.pt,data\preprocessed\features\z_v\8-Hi9NmF4rM_001.pt,"Pims are balloon pop, cup flipping, and pin the tail on the donkey. Mama B, are you ready to the-",8,1,1,1,1,"Pims are balloon pop, cup flipping, and pin the tail on the donkey. Mama B, are you ready to the-",8,1,1,1,1
830KzUc6CbU_000,mosei_real,0,mosei_830KzUc6CbU_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\830KzUc6CbU_000.mp4,data\preprocessed\features\z_at\830KzUc6CbU_000.pt,data\preprocessed\features\z_v\830KzUc6CbU_000.pt,"Hi this is Rhett Ryger, White Caspian Studios on behalf of expert village.",8,1,1,1,1,"Hi this is Rhett Ryger, White Caspian Studios on behalf of expert village.",8,1,1,1,1
830KzUc6CbU_002,mosei_real,0,mosei_830KzUc6CbU_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\830KzUc6CbU_002.mp4,data\preprocessed\features\z_at\830KzUc6CbU_002.pt,data\preprocessed\features\z_v\830KzUc6CbU_002.pt,"Now the director is very involved, intimately involved with the casting.",8,1,1,1,1,"Now the director is very involved, intimately involved with the casting.",8,1,1,1,1
83_N43pvgHI_000,mosei_real,0,mosei_83_N43pvgHI_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\83_N43pvgHI_000.mp4,data\preprocessed\features\z_at\83_N43pvgHI_000.pt,data\preprocessed\features\z_v\83_N43pvgHI_000.pt,That enthusiasm and that passion for that subject that you love will help you be more conversational.,8,1,1,1,1,That enthusiasm and that passion for that subject that you love will help you be more conversational.,8,1,1,1,1
856LGms_0s0_000,mosei_real,0,mosei_856LGms_0s0_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\856LGms_0s0_000.mp4,data\preprocessed\features\z_at\856LGms_0s0_000.pt,data\preprocessed\features\z_v\856LGms_0s0_000.pt,We've begun offering products around ensuring carbon capture methods.,8,1,1,1,1,We've begun offering products around ensuring carbon capture methods.,8,1,1,1,1
86c2OkQ3_U8_003,mosei_real,0,mosei_86c2OkQ3_U8_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\86c2OkQ3_U8_003.mp4,data\preprocessed\features\z_at\86c2OkQ3_U8_003.pt,data\preprocessed\features\z_v\86c2OkQ3_U8_003.pt,He thought African Americans to use love against their enemies.,8,1,1,1,1,He thought African Americans to use love against their enemies.,8,1,1,1,1
